ACTION,TOPIC,CAMERA_OF_CONVERSATION,MEM_DEP,MEM_DEP_TOPIC,UTTERANCE_ID,UTTERANCE
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,1818,"the standard exposure runs up to 30 seconds, on this camera that's is the limit, a lot of cameras have a bulb mode where you can keep the shutter open for a minute, a week, a year, but that quadruples the price"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,1818,"the standard exposure runs up to 30 seconds, on this camera that's is the limit, a lot of cameras have a bulb mode where you can keep the shutter open for a minute, a week, a year, but that quadruples the price"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,180,the standard shutter exposure settings go up to 30 seconds but then it has a bulb mode so you can stay open for as long as you want
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,180,the standard shutter exposure settings go up to 30 seconds but then it has a bulb mode so you can stay open for as long as you want
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2090,"the standard shutter settings got to 30 seconds then this camera has a special setting called a bulb mode where you can keep the shutter open forever if you want so if you want to expose for a minute, a hour, a week, yeah that's fine just camera can do that"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2090,"the standard shutter settings got to 30 seconds then this camera has a special setting called a bulb mode where you can keep the shutter open forever if you want so if you want to expose for a minute, a hour, a week, yeah that's fine just camera can do that"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,1702,"the standard shutter speed goes up to 30 seconds with this camera, but it has a bulb so you can switch to that and keep the shutter open for as long as you like an hour, a week, a year"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,1702,"the standard shutter speed goes up to 30 seconds with this camera, but it has a bulb so you can switch to that and keep the shutter open for as long as you like an hour, a week, a year"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,1083,"the standard shutter speed goes up to 30 seconds, the lens range is extremely broad you can get a lens form almost any purpose"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,1083,"the standard shutter speed goes up to 30 seconds, the lens range is extremely broad you can get a lens form almost any purpose"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,305,the standard shutter speed is 30 seconds and the iso goes up to 6400
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,305,the standard shutter speed is 30 seconds and the iso goes up to 6400
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,897,"the standard shutter speed is still set at 30 seconds for the slowest but it still has a bulb mode that works really well, so after 30 seconds you could go into bulb mode and  take out an exposure that's  infinitely long, so if you want to shoot a star trail or something for 5 or 6 hours this camera can do that"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,897,"the standard shutter speed is still set at 30 seconds for the slowest but it still has a bulb mode that works really well, so after 30 seconds you could go into bulb mode and  take out an exposure that's  infinitely long, so if you want to shoot a star trail or something for 5 or 6 hours this camera can do that"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2041,"There are limits this camera will go up to 30 seconds exposure but if you want to go to anything longer like a minutes or  even a week, you need a bulb setting on the camera end you would have to go back to something much heavier"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2041,"There are limits this camera will go up to 30 seconds exposure but if you want to go to anything longer like a minutes or  even a week, you need a bulb setting on the camera end you would have to go back to something much heavier"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,4022,This camera  takes up to 30 seconds of exposure but you can extend that with bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,4022,This camera  takes up to 30 seconds of exposure but you can extend that with bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,4798,"This one also goes up to 30 seconds of exposure but the previous one it has bulb mode, but just for the long exposure they are the same"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,4798,"This one also goes up to 30 seconds of exposure but the previous one it has bulb mode, but just for the long exposure they are the same"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,4287,this one have 30 seconds of long exposure and aside from that you can extend exposure with the bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,4287,this one have 30 seconds of long exposure and aside from that you can extend exposure with the bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,3292,this one takes up to 30 seconds of long exposure but it also has bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,3292,this one takes up to 30 seconds of long exposure but it also has bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2771,This supports for long exposure and also bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2771,This supports for long exposure and also bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,4792,"We have a DSLR for that, this one has up to 30 seconds of long exposure and aside from that it also comes in bulb mode to extend the exposure"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,4792,"We have a DSLR for that, this one has up to 30 seconds of long exposure and aside from that it also comes in bulb mode to extend the exposure"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,304,who that most people use a bulb setting with an indefinite exposure time
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,304,who that most people use a bulb setting with an indefinite exposure time
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2635,Yes it can be exposed up to 30 seconds end if you want it also have bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2635,Yes it can be exposed up to 30 seconds end if you want it also have bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2752,"yes it does, it supports up to 30 seconds long exposure settings and about that, it also supports bulb mode so you can hold exposure for as long as you want"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2752,"yes it does, it supports up to 30 seconds long exposure settings and about that, it also supports bulb mode so you can hold exposure for as long as you want"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,4199,"yes it goes up to 30 seconds of exposure, it also have bulb mode"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,4199,"yes it goes up to 30 seconds of exposure, it also have bulb mode"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,3698,"yes it has 30 seconds of long exposure, and also it has a bulb mode"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,3698,"yes it has 30 seconds of long exposure, and also it has a bulb mode"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,3853,yes it has up to 30 seconds of long exposure and it's also have bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,3853,yes it has up to 30 seconds of long exposure and it's also have bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2495,"yes it is, although most people prefer to use the voice to arrange with here because get away from that tricky thing when sometimes you just get the next setting alone"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2495,"yes it is, although most people prefer to use the voice to arrange with here because get away from that tricky thing when sometimes you just get the next setting alone"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,1772,"Yes the standard shutter speeds on this go up to 30 seconds, that is your limit"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,1772,"Yes the standard shutter speeds on this go up to 30 seconds, that is your limit"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,4443,yes this camera has 30 seconds of long exposure plus it also have bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,4443,yes this camera has 30 seconds of long exposure plus it also have bulb mode
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,3232,"yes we do, this one although it has the same 30 seconds of long exposure but it also have bulb mode"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,3232,"yes we do, this one although it has the same 30 seconds of long exposure but it also have bulb mode"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,71,yes you will always be working with one of these larger heavier cameras cause you need the bulb setting the blue let you expose for 10 minutes 20 minutes an hour
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,71,yes you will always be working with one of these larger heavier cameras cause you need the bulb setting the blue let you expose for 10 minutes 20 minutes an hour
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2556,"you can also take some longer exposure effect, the standard shutter speed goes up 30 seconds"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2556,"you can also take some longer exposure effect, the standard shutter speed goes up 30 seconds"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2180,"You have full manual control of most of the basic settings but the shutter speed only goes up to 30 seconds, after that you would have to go back to your nikon and use its bulb mode"
S_ANSWERS_QUESTION_ABOUT_FEATURE,exposure,CANON,,,2180,"You have full manual control of most of the basic settings but the shutter speed only goes up to 30 seconds, after that you would have to go back to your nikon and use its bulb mode"
S_ANSWERS_QUESTION_ABOUT_FEATURE,full_frame,CANON,APPEND,PURPOSE:art_school,-1,"Yes it's full frame, which you'll need for taking landscape shots in art class"
S_ANSWERS_QUESTION_ABOUT_FEATURE,full_frame,CANON,APPEND,PURPOSE:expert,-1,This is a full frame camera very popular among expert photographers
S_ANSWERS_QUESTION_ABOUT_FEATURE,full_frame,CANON,,,570, yes this camera has a full 35 millimeter equivalent size senor
S_ANSWERS_QUESTION_ABOUT_FEATURE,full_frame,CANON,,,570, yes this camera has a full 35 millimeter equivalent size senor
S_ANSWERS_QUESTION_ABOUT_FEATURE,full_frame,CANON,,,4534,no this one is actually a full frame camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,full_frame,CANON,,,4534,no this one is actually a full frame camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,full_frame,CANON,,,2870,Yes it is full frame camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,full_frame,CANON,,,2870,Yes it is full frame camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,full_frame,CANON,,,3390,Yes it's a DSLR and a full frame camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,full_frame,CANON,,,3390,Yes it's a DSLR and a full frame camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,full_frame,CANON,,,706,yes this is full frame
S_ANSWERS_QUESTION_ABOUT_FEATURE,full_frame,CANON,,,706,yes this is full frame
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,APPEND,PURPOSE:art_school,-1,"This is our highest performance camera, which will enable you to take very artisitic photos"
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,APPEND,PURPOSE:expert,-1,This is our highest performance camera marketed for professionals and serious artists
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,APPEND,PURPOSE:night,-1,This one has very high performance even at night
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,APPEND,PURPOSE:outdoor,-1,This one has great performance even in the outdoors
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,1212,it is absolutely the ultimate professional camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,1212,it is absolutely the ultimate professional camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,3696,it's the best camera that we have in our store
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,3696,it's the best camera that we have in our store
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,2837,this camera is a full manual camera that we have in our store
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,2837,this camera is a full manual camera that we have in our store
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,3935,we only have this model in our store
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,3935,we only have this model in our store
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,1518,"yes the Canon camera is design for high end photojournalism and going out into high quality print magazines, it's used in a lot of studio, this camera design for travel so its light, it's easy to handle, it will still take great studio shoots but it lacks a lot of that manual controls"
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,1518,"yes the Canon camera is design for high end photojournalism and going out into high quality print magazines, it's used in a lot of studio, this camera design for travel so its light, it's easy to handle, it will still take great studio shoots but it lacks a lot of that manual controls"
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,3851,"yes this is a DSLR camera, we have in our store"
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,3851,"yes this is a DSLR camera, we have in our store"
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,4086,"yes this is the best camera that we have in our store, it's a DSLR camera which have full manual control, it cost 2000 dollars just for the body only"
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,4086,"yes this is the best camera that we have in our store, it's a DSLR camera which have full manual control, it cost 2000 dollars just for the body only"
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,3162,yes this is the perfect professional camera if you're looking for a professional camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,3162,yes this is the perfect professional camera if you're looking for a professional camera
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,4118,"Yes we do, this canon is the best DSLR that we have in our store"
S_ANSWERS_QUESTION_ABOUT_FEATURE,high_performance,CANON,,,4118,"Yes we do, this canon is the best DSLR that we have in our store"
