CLUSTER_ID,TIMESTAMP,TRIAL,CUSTOMER_TYPE,SPATIAL_STATE,STATE_TARGET,CUSTOMER_FROM_MOTION,CUSTOMER_TO_MOTION,CUSTOMER_LOCATION,SHOPKEEPER_FROM_MOTION,SHOPKEEPER_TO_MOTION,SHOPKEEPER_LOCATION,CUSTOMER_SPEAKING,CUSTOMER_SPEECH,CUSTOMER_KEYWORDS,CUSTOMER_SPEECH_DURATION,SHOPKEEPER_SPEAKING,SHOPKEEPER_SPEECH,SHOPKEEPER_KEYWORDS,SHOPKEEPER_SPEECH_DURATION,BAD_CLUSTER,TYPICAL_VECTOR
112;PRESENT_X;CANON,1435220808,143,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is a top end Cameron why is around one kilogram it has full creative control many different manual settings in fact every manual setting that can be on a camera is on this camera,end Cameron;manual settings;creative control;camera;manual setting;kilogram;fact,10474,-,-
112;PRESENT_X;CANON,1435223260,149,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,you have full creative control it has every possible manual setting,possible manual setting;creative control,4795,-,*
112;PRESENT_X;CANON,1436424176,360,ADVANCED,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,what's come over and take a look this camera has every manual setting you could even eat it weighs a kilogram of that because it has a massive amount of circuitry menu options and so forth for full creative control,circuitry menu options;manual setting;creative control;kilogram;camera;look,12491,-,-
112;PRESENT_X;CANON,1436431877,384,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's a top in professional camera gives you full creative control but as you can see it comes at a number of costs when is the price on the other side White,professional camera;creative control;costs;number;price;White,7732,-,-
112;PRESENT_X;CANON,1436434117,394,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,how much creative control do you need for the camera,creative control;camera,2492,-,-
112;PRESENT_X;NIKON,1436436841,404,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,hey the top in professional camera overhears 2000 dollars just for the camera body and it gives you full creative control,professional camera;camera body;creative control;dollars,10000,-,*
113;PRESENT_X;CANON,1437650313,565,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,over here this camera is designed for family and friends photos is the next step up for your mobile phone camera,mobile phone camera;friends photos;family;step,8324,-,*
113;PRESENT_X;NIKON,1436429928,380,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,disney.com/ Coolpix is very straightforward is the first step up from a mobile phone camera and it's just as flexible,mobile phone camera;disney.com/ Coolpix;step,11000,-,-
113;PRESENT_X;NIKON,1436432657,388,NOVICE,PRESENT_X,NIKON,SONY,NIKON,NIKON,SONY,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Kate this little camera here is the next step up from a mobile phone camera basically very flexible takes fantastic pictures but it says point and shoot very simple to use,mobile phone camera;little camera;fantastic pictures;Kate;step;point,8324,-,-
113;PRESENT_X;NIKON,1436433862,393,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this cameras ideal for that it's the next step up from a mobile phone camera so I can take pictures in a point-and-shoot sort of easy way but the quality is so much better,mobile phone camera;point-and-shoot sort;easy way;cameras;step;pictures;quality,8804,-,*
113;PRESENT_X;NIKON,1437643517,547,NOVICE,PRESENT_X,NIKON,NONE,NONE,SONY,SONY,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,take the next step up from a really good mobile phone camera takes much better pictures control it's a little bit 50 flexibility and its designed to be automatic just point and shoot,mobile phone camera;better pictures control;little bit;flexibility;shoot,14108,-,-
113;PRESENT_X;NIKON,1437721089,573,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,20 megapixels and it has a great lens this camera is designed to compete directly with your mobile phone camera so the quality is so much better but it's so much easier to use and its only $68,mobile phone camera;great lens;megapixels;quality,13000,-,-
113;PRESENT_X;NIKON,1438239698,628,NOVICE,PRESENT_X,NIKON,NONE,NONE,CANON,CANON,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,over here this particular nickel Coolpix is designed to be the next step up from your mobile phone camera is fully automatic point and shoot pictures with family friends and you can see through camera,particular nickel Coolpix;mobile phone camera;family friends,12477,-,-
114;PRESENT_X;NIKON,1435222744,146,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Sony 128 in grams,grams;Sony,2776,-,-
114;PRESENT_X;NIKON,1435904627,222,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,First Take beautiful pictures but the Sony is designed to take economical pictures that look professional,economical pictures;Sony,6642,-,-
114;PRESENT_X;NIKON,1437639261,535,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Sony $68,Sony,2581,-,*
114;PRESENT_X;NIKON,1437639752,538,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,Sony 120 grams if its in a bucket ,grams;bucket;Sony,3383,-,-
114;PRESENT_X;SONY,1436428953,376,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the Sony is a great camera but it's designed to take chop in professional style pictures in a smaller camera package so it's priced around $550,smaller camera package;professional style pictures;great camera;chop;Sony,9615,-,-
114;PRESENT_X;SONY,1436433009,389,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,yes you give up a lot of control when you go back to the Sony,Sony;control,3135,-,-
114;PRESENT_X;SONY,1437720801,572,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,The Sony I 6000 is designed to take pictures almost as good as the top end cameras you been using but feel how light it is it's only half a kilogram,end cameras;kilogram;Sony;pictures,10703,-,*
115;PRESENT_X;NIKON,1435223112,148,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is excellent for family photos and for some of the travel photos that you will take,family photos;travel,4533,-,*
115;PRESENT_X;SONY,1435224290,154,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's $550 and it takes the same top quality pictures as camera costing full time that makes it ideal for travel especially when you go to interesting new places,quality pictures;new places;camera;time;travel,9592,-,-
115;PRESENT_X;SONY,1435904556,222,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,travel with family people at beaches,beaches;family people;travel,2923,-,-
115;PRESENT_X;SONY,1437642125,543,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon this particular design for travel pictures it's really quite lightweight thanks great pictures $500,lightweight thanks;good afternoon;particular design;great pictures;travel,11109,-,-
115;PRESENT_X;SONY,1437642182,543,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,business Camarillo looking to invest in your personal camera to go out travel,business Camarillo;personal camera;travel,6000,-,-
115;PRESENT_X;SONY,1437648746,558,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's designed for travel so it's all about taking great pictures in a lightweight package that doesn't get in the way,lightweight package;great pictures;travel;way,9055,-,*
115;PRESENT_X;SONY,1437649608,562,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,SERVICE_COUNTER,SONY,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,scammers $500 it's designed for extended travel it takes really nice pictures,nice pictures;scammers;travel,8459,-,-
116;PRESENT_X;CANON,1435219948,139,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,as long as you like it has a bulb setting so if you want to shoot at a low ISO for 2 hours this camera can do that,low ISO;bulb;camera,7514,-,-
116;PRESENT_X;CANON,1435222460,145,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,is it has a bulb setting so that if you want to take a 2 hour or 20 hour exposure even that is possible,bulb;exposure,5377,-,-
116;PRESENT_X;CANON,1435222876,147,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,excellent it has a bulb mode so if you want to take astrophotography that is very easy with this camera,bulb mode;astrophotography;camera,6426,-,*
116;PRESENT_X;CANON,1435908464,242,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,so the quality is very high is perfect for reproduction to every format even messages app for astrophotography,format even messages;astrophotography;reproduction;quality,6231,-,-
116;PRESENT_X;CANON,1435908648,243,ADVANCED,PRESENT_X,CANON,NONE,NONE,MIDDLE,NIKON,CANON,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is the Canon 5D Mark 3 its top of the range you can use it for astrophotography in Star Trails because it has a bulb mode you can take some very long explosions,Canon 5D Mark;bulb mode;long explosions;Star Trails;astrophotography,10542,-,-
116;PRESENT_X;CANON,1436428044,372,ADVANCED,PRESENT_X,CANON,NONE,NONE,SONY,SONY,CANON,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,over here this is the new Canon 5D Mark 3 and it has a bulb setting so even though the standard does Bates also an egg up to 30 seconds you can go to the bulb setting and keep the shutter open for 1 hour 2 hours forever full creative control,new Canon 5D;creative control;bulb;shutter;Bates;egg;Mark;standard,20000,-,-
116;PRESENT_X;CANON,1438245576,644,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this camera has that much for my new control full credit control to take astrophotography,astrophotography;camera;new control;credit control,5080,-,-
117;PRESENT_X;NIKON,1435219311,135,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is probably the best camera shop the fates everything you need we have some other excellent cameras the price goes up a lot on your choices for color and style get much smaller,best camera shop;excellent cameras;fates;choices;price;color;style,9341,-,-
117;PRESENT_X;NIKON,1435221089,144,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it comes in a range of colors it takes fantastic pictures it's really easy to use so you can focus on the photograph instead of all the ways that the camera can be set,fantastic pictures;camera;range;colors;photograph;ways,10979,-,-
117;PRESENT_X;NIKON,1436432747,388,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,can ask what color you might like,color,2328,-,-
117;PRESENT_X;NIKON,1436432759,388,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,perfect I just met you because it comes in five different colors and some people fussing but we have a Allison Stokke,Allison Stokke;different colors;people,5624,-,-
117;PRESENT_X;NIKON,1437636024,527,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is it comes in a range of colors so if you want black or silver or red or white we can do that too,NO_KEYWORD,7593,-,*
117;PRESENT_X;NIKON,1437638210,531,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,is it comes in 5 colors like red DaSilva wife and pink,NO_KEYWORD,10242,-,-
117;PRESENT_X;NIKON,1438243915,637,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,what color are you eyes if I think the red one,eyes;color,3258,-,-
118;FACE_TO_FACE;NONE,1436436405,402,ADVANCED,FACE_TO_FACE,NONE,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we have two cameras at different price points it would do those soda pictures that's a full professional model head for $2000 buy lenses or over here that's a compromise it will take the pictures you want and the quality is outstanding but you don't the full creative control of the top professional camera,different price points;professional model head;buy lenses;soda pictures;professional camera;creative control;compromise;cameras;quality,22000,-,*
118;PRESENT_X;CANON,1435223931,152,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we do have another camera but he did his picture quality is just as good but it's not so good at nighttime,picture quality;nighttime;camera,5873,-,*
118;PRESENT_X;CANON,1435224686,156,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the quality is the best this is how are the cameras attached,cameras;quality,3900,-,-
118;PRESENT_X;CANON,1435908498,242,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we have another camera over here that will take excellent photographs the quality is almost as good as that camera and there are some great settings,excellent photographs;great settings;camera;quality,7968,-,-
118;PRESENT_X;CANON,1436425156,364,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is the number one camera for quality and for controllability,camera;number;quality;controllability,3882,-,-
118;PRESENT_X;CANON,1438238789,624,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we do have another camera that also takes hi in pictures but it's much cheaper Liza and is that of traveling around as well,cheaper Liza;camera;pictures,6303,-,-
118;PRESENT_X;SONY,1435907085,233,ADVANCED,PRESENT_X,SONY,CANON,SONY,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the quality from this camera is on a par with the other camera over the edge of the price and you don't have to buy lenses in addition everything's included in the body you can take up to 30 seconds shutter speed photos,shutter speed photos;camera;lenses;par;addition;quality;edge;price;body,11298,-,*
119;PRESENT_X;NIKON,1437639733,538,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this point and shoot and you can see the great picture quality that just if we if you open up one of the pictures there and zoom in you can see its come up beautifully and would like a lovely,great picture quality;zoom;shoot;point;pictures,9716,-,-
119;PRESENT_X;NIKON,1438238420,622,NOVICE,PRESENT_X,NIKON,SONY,NIKON,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,the scammers like the next step up from your mobile phone it takes much nicer pictures it has a 5 x zoom a 20 megapixel sensor please go ahead and take some pictures for the,megapixel sensor;nicer pictures;mobile phone;scammers;zoom;step,8202,-,*
119;PRESENT_X;NIKON,1438239023,625,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it also has a 5 x zoom and a flip out screen so you can check your framing,flip;zoom;framing;screen,5213,-,-
119;PRESENT_X;NIKON,1438240253,630,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,point and shoot sometimes point zoom and shoot it depends on how you want to frame up the picture,zoom;picture;point,4162,-,-
119;PRESENT_X;NIKON,1438240807,632,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,then take some pictures please. I go see the zoom libras just over here,zoom;pictures,4084,-,-
119;PRESENT_X;NIKON,1438244279,639,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this camera's perfect socially it's perfect camera for parties and social you don't have to think about it think its automatic point and shoot it $68 and has a 20 megapixel sensor in the nuts those lines at a 5 x zoom,perfect camera;megapixel sensor;automatic point;zoom;nuts;parties;lines,10953,-,-
119;PRESENT_X;SONY,1435224148,153,NOVICE,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we can open up the picture and zoom in on some details to make sure it's as clear as your heart,zoom;picture;details;heart,4151,-,*
11;NONE;DOOR,1437633483,521,ADVANCED,NONE,DOOR,NONE,NONE,DOOR,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,3342,-,*
11;NONE;DOOR,1437633951,522,NOVICE,NONE,DOOR,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,2472,-,-
11;NONE;DOOR,1437634342,523,NOVICE,NONE,DOOR,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,2476,-,-
11;NONE;DOOR,1437634713,524,ADVANCED,NONE,DOOR,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,2530,-,-
11;NONE;DOOR,1437635173,525,ADVANCED,NONE,DOOR,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,3000,-,-
11;NONE;DOOR,1437635496,526,NOVICE,NONE,DOOR,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,2516,-,-
11;NONE;DOOR,1437635800,527,NOVICE,NONE,DOOR,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,2525,-,-
11;NONE;DOOR,1437637485,528,NOVICE,NONE,DOOR,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,2579,-,-
11;NONE;DOOR,1437638154,531,NOVICE,NONE,DOOR,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,3451,-,-
11;NONE;DOOR,1437638365,532,ADVANCED,NONE,DOOR,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,3371,-,-
11;NONE;MIDDLE,1437632312,516,NOVICE,NONE,MIDDLE,DOOR,MIDDLE,MIDDLE,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,2557,-,*
11;NONE;MIDDLE,1437632902,519,NOVICE,NONE,MIDDLE,DOOR,MIDDLE,MIDDLE,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,2520,-,-
11;PRESENT_X;NIKON,1437632508,517,ADVANCED,PRESENT_X,NIKON,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,3335,-,*
11;PRESENT_X;NIKON,1437632707,518,NOVICE,PRESENT_X,NIKON,NONE,NONE,NIKON,NONE,NONE,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,2591,-,-
11;PRESENT_X;NIKON,1437637737,529,NOVICE,PRESENT_X,NIKON,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,3362,-,-
11;PRESENT_X;NIKON,1437637899,530,ADVANCED,PRESENT_X,NIKON,NONE,NONE,DOOR,SERVICE_COUNTER,NIKON,NIKON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,good afternoon how can I help,NO_KEYWORD,3319,-,-
120;PRESENT_X;CANON,1435219910,139,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,every manual setting you want is in this camera this is designed to be the complete camera it's number one there are some other similar cameras out there that have similar price and features,complete camera;similar cameras;similar price;number;features,10647,-,-
120;PRESENT_X;CANON,1436425934,367,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,this is designed to be a top in professional cameras,professional cameras,3295,-,*
120;PRESENT_X;CANON,1436429685,379,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,because we have the sunny over here if you heard of the alpha a6000 which is designed to take really good pictures the qualities from The Lodge of professional cameras but it's very lightweight you put a lightweight Arizona and it's grateful family pictures and so forth,grateful family pictures;lightweight Arizona;professional cameras;good pictures;qualities;alpha;Lodge,22000,-,-
120;PRESENT_X;CANON,1436510200,409,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,we have a few cameras around in the shop and the way the shop as laid out these are very Advanced top end professional cameras hit good hobby cameras over there but great family cameras,good hobby cameras;great family cameras;professional cameras,13628,-,-
120;PRESENT_X;CANON,1437726074,591,ADVANCED,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's right there Nicole is a similar price,similar price,3000,-,-
120;PRESENT_X;SONY,1435220399,141,ADVANCED,PRESENT_X,SONY,NONE,NONE,SONY,NONE,NONE,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,it's an excellent camera that gives you a lot of the features the professional cameras have at a much lower price,excellent camera;professional cameras;lower price;features,5795,-,*
120;PRESENT_X;SONY,1436435767,398,ADVANCED,PRESENT_X,SONY,NONE,NONE,MIDDLE,NIKON,SONY,SONY,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,let's have a look at the Sony a6000 it takes pictures almost as good as itself and professional cameras in some situations it can be accepted for print publication is that good but it's only $550 supported the price the top professional camera so great pictures interchangeable lenses but some compromises,pictures interchangeable lenses;professional cameras;print publication;professional camera;compromises;Sony;situations;look;price,24000,-,-
121;PRESENT_X;CANON,1436427549,370,NOVICE,PRESENT_X,CANON,NONE,NONE,CANON,NONE,NONE,CANON,SILENCE,NONE,NO_KEYWORD,0,SPEAKING,is the top in professional camera that's very complex very heavy takes beautiful pictures but it's designed for a talking professional,beautiful pictures;professional camera,7556,-,*
